Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,2.0,0.8831361309660133,1.0,1.0,-2.119592075689651,1.0,3.0,1.0,-1.2162919692532435,-1.0623709094979588,-1.5133943225909907,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.6135386913823107,0.0,0.0,-0.15331243945120493,9.0,2.0,3.0,0.0,8.9,1.4,3.51,0.0
1.0,1.0,1.0,-0.3538681687346033,1.0,1.0,1.4387989965994037,1.0,1.0,38.0,-0.6407482379983275,0.13545682818726873,0.6962404046294272,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.6406774828498331,0.0,0.0,-0.7723604430194749,5.0,2.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,39.0,1.0,-0.10079080722797619,1.0,1.0,0.023350103399979224,1.0,34.0,34.0,-1.7918357005081593,-1.9607417127618794,-0.5038806932219181,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,12.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,34.0,34.0,-1.7918357005081593,-1.9607417127618794,-0.46858301387334916,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,2.0,-0.33631900998097575,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,7.6,2.6,0.32,
1.0,51.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,1.0,4.0,-0.6407482379983275,1.0338276314511894,-0.6380118747464807,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,16.0,10.5,0.07076286203186118,0.0,0.0,2.322879574821875,13.0,3.0,1.0,0.0,8.9,1.4,3.51,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.803290647041735,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.8374311220237031,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,2.0,-0.3538681687346033,1.0,1.0,0.023350103399979224,1.0,38.0,19.0,-0.6407482379983275,1.0338276314511894,-0.7650835204013288,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,9.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,2.0,-0.10079080722797619,1.0,1.0,-1.1706877897459032,1.0,19.0,37.0,-0.3529763723708695,-0.46345704065534504,-0.46858301387334916,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,12.0,4.0,0.27430379803827964,0.0,0.0,-0.15331243945120493,12.0,1.0,0.0,0.0,7.6,2.6,0.32,
1.0,1.0,1.0,-0.5359892606599331,1.0,1.0,0.4898947106556557,1.0,1.0,19.0,-0.9285201036257854,0.7343706970298824,0.5479901513654378,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,7.0,6.0,0.7492326487199225,0.0,0.0,-0.15331243945120493,7.0,3.0,1.0,0.0,16.2,0.3,-0.92,0.0
1.0,17.0,1.0,-0.4200940203438141,1.0,1.0,-0.2217835038021552,1.0,1.0,3.0,-0.6407482379983275,-1.3618278439192657,-0.2920946171305042,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,10.0,1.0,-0.7434008819938126,0.0,0.0,-0.7723604430194749,7.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,17.0,1.0,0.8831361309660133,1.0,1.0,-0.06363278947819721,1.0,38.0,37.0,0.7981110901389623,0.7343706970298824,-0.29915415300021764,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,6.0,6.0,-0.13277807397455726,0.0,0.0,-0.15331243945120493,9.0,1.0,2.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,2.0,0.48105060333866184,1.0,1.0,1.8341757824092986,1.0,19.0,37.0,-0.6407482379983275,0.7343706970298824,0.3644422187528796,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.5863998999147876,0.0,0.0,0.46573556411706507,7.0,3.0,2.0,0.0,7.6,2.6,0.32,0.0
1.0,17.0,2.0,0.48105060333866184,1.0,1.0,0.8061961393035717,1.0,19.0,38.0,0.7981110901389623,-0.16400010623403813,0.3079659317951684,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,7.0,8.0,7.0,0.27939232143843984,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,13.9,-0.3,0.79,1.0
1.0,43.0,1.0,-0.39407672149733847,1.0,1.0,0.023350103399979224,1.0,34.0,34.0,-1.7918357005081593,-1.9607417127618794,0.07500124809461234,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,9.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,39.0,1.0,0.8831361309660133,1.0,1.0,0.5689700678176347,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,1.4727893502979448,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,14.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,-0.45900957528809216,1.0,2.0,19.0,-0.9285201036257854,0.7343706970298824,-0.39798765517621115,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,7.0,6.0,0.6746009721842363,0.0,0.0,0.46573556411706507,7.0,3.0,2.0,0.0,7.6,2.6,0.32,1.0
1.0,39.0,1.0,-0.13863415100466808,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.8374311220237031,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,8.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
1.0,43.0,1.0,-0.3538681687346033,1.0,1.0,-1.0125370754219452,1.0,37.0,37.0,-0.3529763723708695,-1.0623709094979588,-0.9698100606230282,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,9.0,3.0,0.4778447340446981,0.0,0.0,-0.7723604430194749,9.0,1.0,1.0,0.0,12.7,3.7,-1.7,0.0
1.0,44.0,1.0,-0.4200940203438141,1.0,1.0,1.3597236394374246,1.0,19.0,37.0,0.7981110901389623,0.7343706970298824,1.6139800676922207,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,6.0,5.0,1.9026312860896273,0.0,0.0,-0.7723604430194749,7.0,2.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,44.0,1.0,-0.5005111258692845,1.0,1.0,1.3597236394374246,1.0,38.0,38.0,-0.6407482379983275,-1.6612847783405724,1.6139800676922207,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,11.0,6.0,0.8035102316549679,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,16.2,0.3,-0.92,0.0
1.0,39.0,1.0,-0.6944582627248305,1.0,1.0,-0.2217835038021552,1.0,1.0,1.0,0.7981110901389623,-0.7629139750766519,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,0.6480454249796137,1.0,2.0,1.0,-1.2162919692532435,-0.7629139750766519,0.9574432318088368,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.3150119852395632,0.0,0.0,-0.7723604430194749,6.0,1.0,3.0,0.0,7.6,2.6,0.32,0.0
1.0,17.0,2.0,1.1267526565284676,1.0,1.0,1.0434222107895086,1.0,1.0,37.0,-0.3529763723708695,-0.46345704065534504,1.3810153839916646,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,7.0,6.0,0.8170796273887291,0.0,0.0,-0.15331243945120493,8.0,3.0,3.0,0.0,7.6,2.6,0.32,
1.0,39.0,1.0,-0.39407672149733847,1.0,1.0,0.023350103399979224,1.0,34.0,34.0,2.956400082344897,2.9802977051896837,-2.198169301953229,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,44.0,1.0,-0.4200940203438141,1.0,1.0,2.1504772110572143,1.0,3.0,38.0,-1.2162919692532435,-1.0623709094979588,2.3199336546636,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,6.0,2.0,1.6990903500832089,0.0,0.0,0.46573556411706507,7.0,1.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,44.0,1.0,-0.4200940203438141,1.0,1.0,-0.2217835038021552,1.0,19.0,3.0,-0.9285201036257854,-0.7629139750766519,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,2.1504772110572143,1.0,1.0,3.0,-1.5040638348807014,-1.3618278439192657,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,12.0,3.0,-0.4720129673185883,0.0,0.0,-0.7723604430194749,11.0,1.0,1.0,0.0,9.4,-0.8,-3.12,0.0
1.0,43.0,1.0,-0.5359892606599331,1.0,1.0,0.5689700678176347,1.0,37.0,37.0,-0.06520450674341156,-0.16400010623403813,0.908026480720841,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,16.0,10.5,1.0884675420639536,0.0,0.0,2.322879574821875,16.0,3.0,3.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,2.0,-0.4200940203438141,1.0,1.0,-0.5380849324500712,1.0,19.0,19.0,0.22256735888404638,-1.0623709094979588,-0.7439049127921876,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,6.0,5.0,0.884926606057535,0.0,0.0,-0.7723604430194749,7.0,2.0,3.0,0.0,8.9,1.4,3.51,
1.0,17.0,2.0,-0.4200940203438141,1.0,1.0,-1.1706877897459032,1.0,1.0,19.0,0.7981110901389623,0.7343706970298824,-0.46858301387334916,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,10.0,3.0,0.6135386913823107,0.0,0.0,-0.7723604430194749,11.0,2.0,3.0,0.0,12.4,0.5,1.79,0.0
1.0,39.0,1.0,-0.5005111258692845,1.0,1.0,0.023350103399979224,1.0,3.0,1.0,-1.2162919692532435,-0.46345704065534504,-1.7040017910732634,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1.0,17.0,2.0,-0.5359892606599331,1.0,1.0,-0.933461718259966,1.0,1.0,19.0,2.956400082344897,2.9802977051896837,-1.0757030986687353,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,9.0,5.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,10.0,1.0,1.0,0.0,8.9,1.4,3.51,1.0
1.0,17.0,1.0,-0.4200940203438141,1.0,1.0,1.2015729251134666,1.0,1.0,38.0,-0.6407482379983275,-0.46345704065534504,1.5222061013859405,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,6.0,5.0,1.780506724485776,0.0,0.0,-0.7723604430194749,8.0,2.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,43.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,12.0,12.0,0.7981110901389623,0.7343706970298824,-0.5038806932219181,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,13.0,7.0,-0.6270917757044303,0.0,0.0,2.322879574821875,13.0,2.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,-0.10079080722797619,1.0,1.0,-0.06363278947819721,1.0,1.0,38.0,0.7981110901389623,0.7343706970298824,-0.4968211573522047,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,7.0,6.0,0.710462946623462,0.0,0.0,-0.15331243945120493,8.0,3.0,2.0,0.0,8.9,1.4,3.51,1.0
1.0,1.0,1.0,-0.39407672149733847,1.0,1.0,0.5689700678176347,1.0,4.0,3.0,-0.9285201036257854,-1.0623709094979588,0.04676310461575776,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,7.0,6.0,1.0012357123469173,0.0,0.0,-0.15331243945120493,9.0,3.0,3.0,0.0,11.1,0.6,2.02,0.0
1.0,17.0,2.0,-0.3538681687346033,1.0,1.0,-1.645139932717777,1.0,1.0,1.0,-0.9285201036257854,-1.0623709094979588,-1.463977571502994,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,5.0,7.0,5.0,-0.6619845075912456,0.0,0.0,-0.7723604430194749,6.0,1.0,0.0,0.0,12.4,0.5,1.79,
1.0,42.0,1.0,0.48105060333866184,1.0,1.0,-2.3963558257565776,1.0,19.0,19.0,0.7981110901389623,0.7343706970298824,-1.9157878671646773,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,8.0,16.0,2.0,-0.6416304139906034,0.0,0.0,1.084783567685335,16.0,1.0,0.0,0.0,12.7,3.7,-1.7,0.0
1.0,17.0,2.0,-0.5005111258692845,1.0,1.0,-0.5380849324500712,1.0,1.0,3.0,-0.3529763723708695,-0.46345704065534504,-0.22855879430307968,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,1.3597236394374246,1.0,3.0,37.0,-0.6407482379983275,0.13545682818726873,0.872728801372272,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,7.0,6.0,1.224161499401566,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,12.7,3.7,-1.7,0.0
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,1.3597236394374246,1.0,19.0,1.0,0.7981110901389623,0.4349137626085756,1.6139800676922207,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,12.0,5.0,0.7322709040527212,0.0,0.0,-0.15331243945120493,6.0,2.0,2.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,0.6135023065570835,1.0,1.0,0.8852714964655507,1.0,19.0,19.0,2.956400082344897,2.9802977051896837,0.8939074089814143,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,7.0,7.0,0.1812565130067744,0.0,0.0,1.084783567685335,10.0,3.0,3.0,0.0,10.8,1.4,1.74,0.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,38.0,37.0,0.7981110901389623,0.7343706970298824,1.924599645959628,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1.0,39.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,3.0,19.0,-0.6407482379983275,0.13545682818726873,-0.574476051919056,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,9.0,10.0,9.0,0.5683073722697719,0.0,0.0,0.46573556411706507,8.0,3.0,2.0,0.0,8.9,1.4,3.51,0.0
1.0,39.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,19.0,37.0,0.7981110901389623,0.7343706970298824,-2.1911097660835157,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,7.0,13.0,2.0,1.292008478070372,0.0,0.0,0.46573556411706507,12.0,1.0,1.0,0.0,12.4,0.5,1.79,0.0
1.0,7.0,1.0,-2.1715312745088364,1.0,1.0,-0.2217835038021552,1.0,1.0,2.0,0.7981110901389623,-1.3618278439192657,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,
1.0,43.0,1.0,-0.5359892606599331,1.0,1.0,0.015442567683781773,1.0,1.0,2.0,0.7981110901389623,-1.3618278439192657,0.11735846331289672,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,10.0,12.0,10.5,0.545691712713504,0.0,0.0,2.322879574821875,12.0,3.0,2.0,0.0,10.8,1.4,1.74,0.0
1.0,18.0,1.0,1.1267526565284676,1.0,1.0,-0.6962356467740292,1.0,38.0,37.0,0.7981110901389623,0.4349137626085756,-0.023832254081380205,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,8.0,5.0,0.8170796273887291,0.0,0.0,-0.15331243945120493,6.0,1.0,3.0,0.0,13.9,-0.3,0.79,1.0
1.0,7.0,1.0,1.6423682154858947,1.0,1.0,-0.2217835038021552,1.0,1.0,3.0,-0.6407482379983275,-1.3618278439192657,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,0.0,0.0,0.0,0.0,8.9,1.4,3.51,
1.0,7.0,1.0,0.8831361309660133,1.0,1.0,-1.803290647041735,1.0,27.0,37.0,-0.9285201036257854,-1.0623709094979588,-1.2098342801932978,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,12.0,9.0,0.20645681936947374,0.0,0.0,2.322879574821875,11.0,3.0,2.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,-0.45900957528809216,1.0,19.0,38.0,0.5103392245115044,-1.0623709094979588,0.4632757209288711,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.4778447340446981,0.0,0.0,-0.15331243945120493,7.0,2.0,1.0,0.0,12.7,3.7,-1.7,1.0
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,0.5689700678176347,1.0,19.0,38.0,0.7981110901389623,1.0338276314511894,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,15.0,3.0,0.5796152020479073,0.0,0.0,-0.15331243945120493,9.0,0.0,1.0,0.0,13.9,-0.3,0.79,1.0
1.0,16.0,2.0,-0.13863415100466808,1.0,1.0,0.015442567683781773,1.0,19.0,38.0,-0.6407482379983275,-0.46345704065534504,0.4632757209288711,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.6813856700511166,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,10.8,1.4,1.74,0.0
1.0,16.0,2.0,1.1267526565284676,1.0,1.0,-1.882366004203714,1.0,37.0,37.0,0.7981110901389623,-1.0623709094979588,0.6962404046294272,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.34215077670708555,0.0,0.0,-0.15331243945120493,8.0,2.0,2.0,0.0,10.8,1.4,1.74,0.0
1.0,43.0,1.0,-0.3538681687346033,1.0,1.0,0.023350103399979224,1.0,4.0,19.0,-1.2162919692532435,-1.6612847783405724,0.07500124809461234,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,10.0,16.0,10.5,1.3290159209806303,0.0,0.0,-0.15331243945120493,7.0,3.0,3.0,0.0,9.4,-0.8,-3.12,1.0
1.0,18.0,2.0,-2.1715312745088364,1.0,1.0,0.015442567683781773,1.0,1.0,4.0,0.7981110901389623,-0.46345704065534504,0.1455966067917503,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,17.0,2.0,1.1267526565284676,1.0,1.0,0.09451792484576077,1.0,2.0,1.0,-0.9285201036257854,-1.0623709094979588,0.1667752144008925,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.545691712713504,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,16.2,0.3,-0.92,0.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,-0.6171602896120502,1.0,19.0,19.0,0.7981110901389623,0.13545682818726873,0.17383475027060588,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.40999775537589217,0.0,0.0,-0.15331243945120493,8.0,3.0,2.0,0.0,12.4,0.5,1.79,1.0
1.0,17.0,2.0,1.1267526565284676,1.0,1.0,-0.06363278947819721,1.0,19.0,1.0,0.7981110901389623,0.7343706970298824,1.0350981263756902,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.0029158833630552714,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,0.17359328200773974,1.0,3.0,1.0,-1.2162919692532435,-0.7629139750766519,0.18795382201003466,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,6.0,5.0,0.396428359642131,0.0,0.0,-0.15331243945120493,11.0,1.0,2.0,0.0,15.5,2.8,-4.06,
1.0,44.0,1.0,-0.5359892606599331,1.0,1.0,-2.3963558257565776,1.0,1.0,1.0,-0.6407482379983275,-0.7629139750766519,-1.4922157149818496,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,7.0,5.0,-0.01065351237070591,0.0,0.0,1.703831571253605,9.0,2.0,1.0,0.0,12.4,0.5,1.79,0.0
1.0,17.0,1.0,-0.4200940203438141,1.0,1.0,-0.6171602896120502,1.0,19.0,1.0,-0.3529763723708695,-0.7629139750766519,-0.39798765517621115,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,7.0,5.0,1.6176739756806418,0.0,0.0,-0.7723604430194749,7.0,2.0,3.0,0.0,11.1,0.6,2.02,1.0
1.0,17.0,1.0,0.8831361309660133,1.0,1.0,-1.249763146907882,1.0,1.0,1.0,-0.6407482379983275,-0.7629139750766519,-0.6662500182253352,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,9.0,6.0,1.1563145207327594,0.0,0.0,-0.15331243945120493,7.0,3.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,44.0,1.0,-0.5005111258692845,1.0,1.0,0.5689700678176347,1.0,19.0,37.0,-0.3529763723708695,0.13545682818726873,0.908026480720841,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,10.0,4.0,0.27430379803827964,0.0,0.0,-0.15331243945120493,16.0,1.0,1.0,0.0,12.4,0.5,1.79,0.0
1.0,1.0,1.0,-0.4200940203438141,1.0,1.0,-0.06363278947819721,1.0,1.0,12.0,-0.9285201036257854,-1.0623709094979588,0.42091850571058875,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,5.0,7.0,3.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,10.0,1.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,17.0,1.0,0.8831361309660133,1.0,1.0,-0.06363278947819721,1.0,19.0,1.0,-0.3529763723708695,-0.7629139750766519,-0.5674165160493427,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.34215077670708555,0.0,0.0,-0.15331243945120493,11.0,1.0,1.0,0.0,10.8,1.4,1.74,0.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,0.015442567683781773,1.0,19.0,38.0,0.7981110901389623,0.13545682818726873,0.2938468600557416,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.7220938572524,0.0,0.0,-0.15331243945120493,7.0,2.0,1.0,0.0,8.9,1.4,3.51,1.0
1.0,17.0,2.0,1.1267526565284676,1.0,1.0,0.8061961393035717,1.0,1.0,1.0,0.22256735888404638,0.13545682818726873,0.675061797020285,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.27430379803827964,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,17.0,1.0,-0.13863415100466808,1.0,1.0,0.8061961393035717,1.0,19.0,37.0,0.7981110901389623,0.7343706970298824,-0.06618946929966257,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,7.0,6.0,0.6135386913823107,0.0,0.0,-0.15331243945120493,7.0,3.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,15.0,1.0,-0.5005111258692845,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,-1.2380724236721532,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,13.0,4.0,0.1725333300350704,0.0,0.0,-0.15331243945120493,15.0,2.0,1.0,0.0,11.1,0.6,2.02,0.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,0.6480454249796137,1.0,1.0,19.0,-0.9285201036257854,-1.0623709094979588,0.33620407527402396,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.3332982108031028,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,11.1,0.6,2.02,1.0
